"";"Timestep";"DVS";"W";"dW";"LAI";"WRoots";"WLeaves";"WStems";"WStorageOrgans";"FRoot";"FLeaves";"FStems";"FStorageOrgans";"FAll"
"86";85;1,39954411764706;1684,9699764343;17,939973100556;2,77969499236265;156,545943659599;312,287996575828;596,330243388798;619,305792810073;0;0;0;1;1
"87";86;1,41195588235294;1702,90994953485;17,6282511772854;2,69630414259177;156,545943659599;312,287996575828;596,330243388798;637,245765910629;0;0;0;1;1
"88";87;1,42501470588235;1720,53820071214;30,7544620354281;2,61541501831401;156,545943659599;312,287996575828;596,330243388798;654,874017087914;0;0;0;1;1
"89";88;1,43907352941176;1751,29266274757;31,0904682540858;2,53695256776459;156,545943659599;312,287996575828;596,330243388798;685,628479123342;0;0;0;1;1
"90";89;1,45307352941176;1782,38313100165;19,1615532997188;2,46084399073166;156,545943659599;312,287996575828;596,330243388798;716,718947377428;0;0;0;1;1
"91";90;1,46630882352941;1801,54468430137;25,6013510418622;2,38701867100971;156,545943659599;312,287996575828;596,330243388798;735,880500677147;0;0;0;1;1
"92";91;1,47930882352941;1827,14603534323;16,448444989106;2,31540811087942;156,545943659599;312,287996575828;596,330243388798;761,481851719009;0;0;0;1;1
"93";92;1,49113235294118;1843,59448033234;18,916525383767;2,24594586755303;156,545943659599;312,287996575828;596,330243388798;777,930296708115;0;0;0;1;1
"94";93;1,50454411764706;1862,51100571611;17,6835030879951;2,17856749152644;156,545943659599;312,287996575828;596,330243388798;796,846822091882;0;0;0;1;1
"95";94;1,52360294117647;1880,1945088041;26,9504511745384;2,11321046678065;156,545943659599;312,287996575828;596,330243388798;814,530325179877;0;0;0;1;1
"96";95;1,54572058823529;1907,14495997864;26,2144701066125;2,04981415277723;156,545943659599;312,287996575828;596,330243388798;841,480776354415;0;0;0;1;1
"97";96;1,56948529411765;1933,35943008525;28,9214619413052;1,98831972819391;156,545943659599;312,287996575828;596,330243388798;867,695246461028;0;0;0;1;1
"98";97;1,59442647058824;1962,28089202656;30,3759135237226;1,9286701363481;156,545943659599;312,287996575828;596,330243388798;896,616708402333;0;0;0;1;1
"99";98;1,61407352941176;1992,65680555028;23,0011925717556;1,87081003225765;156,545943659599;312,287996575828;596,330243388798;926,992621926056;0;0;0;1;1
"100";99;1,63172058823529;2015,65799812204;12,9381603358995;1,81468573128992;156,545943659599;312,287996575828;596,330243388798;949,993814497811;0;0;0;1;1
"101";100;1,64583823529412;2028,59615845794;17,001555524683;1,76024515935123;156,545943659599;312,287996575828;596,330243388798;962,931974833711;0;0;0;1;1
"102";101;1,66236764705882;2045,59771398262;21,229713823857;1,70743780457069;156,545943659599;312,287996575828;596,330243388798;979,933530358394;0;0;0;1;1
"103";102;1,67777941176471;2066,82742780648;21,693877021396;1,65621467043357;156,545943659599;312,287996575828;596,330243388798;1001,16324418225;0;0;0;1;1
"104";103;1,69272058823529;2088,52130482787;7,41183731458327;1,60652823032056;156,545943659599;312,287996575828;596,330243388798;1022,85712120365;0;0;0;1;1
"105";104;1,70413235294118;2095,93314214246;10,7406136932304;1,55833238341094;156,545943659599;312,287996575828;596,330243388798;1030,26895851823;0;0;0;1;1
"106";105;1,71772058823529;2106,67375583569;22,143557199543;1,51158241190862;156,545943659599;312,287996575828;596,330243388798;1041,00957221146;0;0;0;1;1
